dataset,filename,severity,spatial_score,global_cast_score,mean_delta_e,input_path,gt_path
LSUI,4081.jpg,Severe,9.112435340881348,11.950392723083496,15.494681358337402,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4081.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4081.jpg
LSUI,4082.jpg,Severe,8.494996070861816,14.039724349975586,15.673922538757324,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4082.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4082.jpg
LSUI,4083.jpg,Mild,5.389124393463135,20.055767059326172,20.79306983947754,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4083.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4083.jpg
LSUI,4084.jpg,Mild,5.925849437713623,27.573280334472656,27.912212371826172,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4084.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4084.jpg
LSUI,4085.jpg,Mild,3.8183999061584473,11.363994598388672,12.858439445495605,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4085.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4085.jpg
LSUI,4086.jpg,Moderate,6.888302326202393,11.601910591125488,13.26378345489502,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4086.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4086.jpg
LSUI,4087.jpg,Moderate,6.031511306762695,11.087028503417969,12.01236343383789,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4087.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4087.jpg
LSUI,4088.jpg,Moderate,7.378610610961914,15.157665252685547,16.60107421875,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4088.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4088.jpg
LSUI,4089.jpg,Moderate,7.2378716468811035,14.734672546386719,15.64885425567627,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4089.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4089.jpg
LSUI,4090.jpg,Mild,5.149906158447266,17.580169677734375,18.60960578918457,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4090.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4090.jpg
LSUI,4092.jpg,Severe,8.874665260314941,17.128633499145508,18.051788330078125,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4092.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4092.jpg
LSUI,4919.jpg,Moderate,6.214876174926758,23.297664642333984,24.119157791137695,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4919.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4919.jpg
LSUI,4920.jpg,Moderate,6.265665054321289,17.775558471679688,18.63695526123047,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4920.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4920.jpg
LSUI,4921.jpg,Moderate,7.03098201751709,21.741605758666992,22.58470344543457,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4921.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4921.jpg
LSUI,4922.jpg,Moderate,7.613189220428467,26.98135757446289,27.75694465637207,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4922.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4922.jpg
LSUI,4923.jpg,Moderate,7.533243179321289,25.74591064453125,26.491174697875977,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4923.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4923.jpg
LSUI,4924.jpg,Severe,8.164088249206543,26.379486083984375,27.091955184936523,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4924.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4924.jpg
LSUI,4925.jpg,Moderate,7.68110466003418,25.73731803894043,26.345413208007812,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4925.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4925.jpg
LSUI,4926.jpg,Mild,2.7219057083129883,21.620649337768555,21.669422149658203,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4926.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4926.jpg
LSUI,4927.jpg,Moderate,7.401543617248535,27.06058120727539,27.746686935424805,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4927.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4927.jpg
LSUI,4928.jpg,Moderate,6.677298069000244,27.571109771728516,28.232620239257812,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4928.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4928.jpg
LSUI,4929.jpg,Moderate,6.6190900802612305,29.15641975402832,29.799509048461914,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4929.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4929.jpg
LSUI,4930.jpg,Mild,5.809542655944824,27.949758529663086,28.567480087280273,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4930.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4930.jpg
LSUI,4931.jpg,Moderate,6.091917991638184,27.70709991455078,28.29281997680664,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4931.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4931.jpg
LSUI,4932.jpg,Moderate,6.559143543243408,26.070331573486328,26.66390609741211,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4932.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4932.jpg
LSUI,4933.jpg,Moderate,6.327313423156738,25.26317596435547,25.799951553344727,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4933.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4933.jpg
LSUI,4934.jpg,Mild,5.390283107757568,22.096153259277344,22.555694580078125,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4934.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4934.jpg
LSUI,4935.jpg,Moderate,6.07161808013916,21.821170806884766,22.266979217529297,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4935.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4935.jpg
LSUI,4936.jpg,Mild,5.685610294342041,20.274559020996094,20.690828323364258,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4936.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4936.jpg
LSUI,4937.jpg,Mild,2.3312997817993164,19.523645401000977,19.544658660888672,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4937.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4937.jpg
LSUI,4938.jpg,Moderate,7.763418197631836,23.59238052368164,24.014019012451172,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4938.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4938.jpg
LSUI,4939.jpg,Moderate,6.769496440887451,22.23331069946289,22.688671112060547,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4939.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4939.jpg
LSUI,4940.jpg,Moderate,5.988438606262207,20.18992042541504,20.60415267944336,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4940.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4940.jpg
LSUI,4941.jpg,Mild,5.299111843109131,16.87155532836914,17.541645050048828,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4941.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4941.jpg
LSUI,4942.jpg,Mild,5.393734931945801,21.001548767089844,21.585506439208984,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4942.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4942.jpg
LSUI,4943.jpg,Mild,4.573794841766357,19.428512573242188,20.01798439025879,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4943.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4943.jpg
LSUI,4944.jpg,Moderate,7.427051067352295,15.483366966247559,16.478965759277344,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4944.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4944.jpg
LSUI,4945.jpg,Mild,2.331907033920288,19.681291580200195,19.703079223632812,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4945.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4945.jpg
LSUI,4946.jpg,Mild,2.7262234687805176,18.231082916259766,18.254188537597656,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4946.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4946.jpg
LSUI,4947.jpg,Mild,3.389648199081421,18.079692840576172,18.100820541381836,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4947.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4947.jpg
LSUI,4948.jpg,Severe,8.243485450744629,19.27051544189453,19.308860778808594,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4948.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4948.jpg
LSUI,5037.jpg,Moderate,6.526916980743408,26.891313552856445,27.20508575439453,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/5037.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/5037.jpg
LSUI,5038.jpg,Mild,5.917257785797119,23.816600799560547,24.132322311401367,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/5038.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/5038.jpg
LSUI,5039.jpg,Moderate,6.544849395751953,22.503711700439453,22.835020065307617,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/5039.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/5039.jpg
